RegionName,Date,ZHVI,Income Needed
"Napa, CA",2019-08-31,710465.7229326138,134016.31334787805
"Los Angeles, CA",2019-09-30,659706.707333463,125133.26317064544
"San Francisco, CA",2019-09-30,940231.8208696344,174962.88907834393
"Riverside, CA",2019-09-30,380018.3295592465,75320.15631638936
"San Diego, CA",2019-09-30,601848.1499521722,114020.5319496904
"Sacramento, CA",2019-09-30,434770.145147747,84238.02399208477
"San Jose, CA",2019-09-30,1128490.957040493,208021.5906646542
"Fresno, CA",2019-09-30,274536.25498877896,54592.34937652679
"Bakersfield, CA",2019-09-30,232211.61956509965,48339.36133930494
"Oxnard, CA",2019-09-30,620324.6202976629,118739.8046531282
"Stockton, CA",2019-09-30,393502.8676486369,76299.91780719232
"Modesto, CA",2019-09-30,330048.44421571866,63366.0028769722
"Santa Rosa, CA",2019-09-30,666111.6770964402,125019.23181904742
"Visalia, CA",2019-09-30,237230.79416004248,46962.10025979311
"Vallejo, CA",2019-09-30,456850.1630342761,88859.96126288039
"Santa Maria, CA",2019-09-30,603225.2315640585,115275.57874460012
"Salinas, CA",2019-09-30,581175.6955318444,109206.9892974152
"San Luis Obispo, CA",2019-09-30,624200.0072927449,117968.13371669225
"Merced, CA",2019-09-30,289072.1728354372,55769.47732231963
"Santa Cruz, CA",2019-09-30,835920.333043035,154178.50638002707
"Chico, CA",2019-09-30,343419.5559860453,66233.6020239081
"Redding, CA",2019-09-30,281516.98729173315,55596.25176370604
"El Centro, CA",2019-09-30,248007.4419313128,49341.368993013886
"Yuba City, CA",2019-09-30,306681.4002307853,60577.03070576528
"Madera, CA",2019-09-30,278522.16669294593,54809.86185823121
"Hanford, CA",2019-09-30,238087.4090181784,47347.12973525628
"Napa, CA",2019-09-30,710199.2131702511,134178.0357217011
"Los Angeles, CA",2019-10-31,659698.9511335944,127355.04953520636
"San Francisco, CA",2019-10-31,936846.9417239224,176595.98682483466
"Riverside, CA",2019-10-31,380876.48029395385,76286.22386595917
"San Diego, CA",2019-10-31,601772.9231874981,115133.19013478328
"Sacramento, CA",2019-10-31,434376.1539460296,85106.02687606527
"San Jose, CA",2019-10-31,1117099.2676823274,210197.3098594797
"Fresno, CA",2019-10-31,274868.6295950097,55196.3290657743
"Bakersfield, CA",2019-10-31,232541.8054037378,48836.4111534558
"Oxnard, CA",2019-10-31,621639.741368438,119788.93578223344
"Stockton, CA",2019-10-31,393249.6275766002,77103.63427934554
"Modesto, CA",2019-10-31,330451.2055526983,64082.82463292791
"Santa Rosa, CA",2019-10-31,662207.1746691585,126048.16489247249
"Visalia, CA",2019-10-31,238053.46359259507,47563.00004999446
"Vallejo, CA",2019-10-31,457058.7351988301,89739.4068747734
"Santa Maria, CA",2019-10-31,602049.8881714047,116360.52853802258
"Salinas, CA",2019-10-31,580779.8103156963,110348.37533195688
"San Luis Obispo, CA",2019-10-31,623915.6364020571,119516.43822520136
"Merced, CA",2019-10-31,289552.53972835204,56426.62769483664
"Santa Cruz, CA",2019-10-31,833416.9502956183,155341.70274108587
"Chico, CA",2019-10-31,343208.9827898178,67063.80524442559
"Redding, CA",2019-10-31,280819.8636047416,56200.51228906437
"El Centro, CA",2019-10-31,249768.5776027762,50039.17524450071
"Yuba City, CA",2019-10-31,307555.2412957438,61397.54609493495
"Madera, CA",2019-10-31,279187.8779294175,55501.97136854747
"Hanford, CA",2019-10-31,238139.5002957109,47829.16645824758
"Napa, CA",2019-10-31,709490.6969105365,135598.79600514492
"Los Angeles, CA",2019-11-30,659963.3576958249,128592.20681432485
"San Francisco, CA",2019-11-30,934421.0798319425,177092.548171661
"Riverside, CA",2019-11-30,382211.7250311154,76909.43378609145
"San Diego, CA",2019-11-30,602570.3380826056,115625.02215713778
"Sacramento, CA",2019-11-30,434491.56647877576,85544.21488469487
"San Jose, CA",2019-11-30,1109326.3464010588,210953.48491688748
"Fresno, CA",2019-11-30,275587.1834379212,55459.96339144392
"Bakersfield, CA",2019-11-30,233312.1815949184,49062.69621512523
"Oxnard, CA",2019-11-30,621187.9063792318,120159.91761418316
"Stockton, CA",2019-11-30,393800.42513031367,77433.71427007524
"Modesto, CA",2019-11-30,331462.7860750627,64443.44841193174
"Santa Rosa, CA",2019-11-30,660174.6482505176,126230.26089851013
"Visalia, CA",2019-11-30,239055.97361057627,47931.96386703009
"Vallejo, CA",2019-11-30,456805.32046837104,90131.10198291967
"Santa Maria, CA",2019-11-30,601480.1094235597,116589.50465113929
"Salinas, CA",2019-11-30,581008.4235431211,110800.12652835216
"San Luis Obispo, CA",2019-11-30,622675.6403411034,120244.41584389504
"Merced, CA",2019-11-30,290248.5646909601,56679.1407113332
"Santa Cruz, CA",2019-11-30,826708.3065151793,155378.53613156572
"Chico, CA",2019-11-30,342221.9357085429,67442.4924572828
"Redding, CA",2019-11-30,281158.4809303159,56477.00465103003
"El Centro, CA",2019-11-30,252058.3309267872,50589.28580582328
"Yuba City, CA",2019-11-30,308204.88972126617,61829.20373256018
"Madera, CA",2019-11-30,280148.02659286885,55907.48841306014
"Hanford, CA",2019-11-30,238942.59287618136,48092.67197609886
"Napa, CA",2019-11-30,706463.5398510335,136019.47890616805
"Los Angeles, CA",2019-12-31,661170.0062670726,129939.9606071492
"San Francisco, CA",2019-12-31,932182.0888701484,177996.3461829253
"Riverside, CA",2019-12-31,382697.644933808,77658.77494077837
"San Diego, CA",2019-12-31,603388.4474806624,116516.93900586286
"Sacramento, CA",2019-12-31,433859.578780208,86134.46562774187
"San Jose, CA",2019-12-31,1104819.356014619,212151.60422239767
"Fresno, CA",2019-12-31,275535.1147359999,55852.55988406996
"Bakersfield, CA",2019-12-31,233484.46824106536,49388.280448647296
"Oxnard, CA",2019-12-31,620417.3811772652,120804.4403731208
"Stockton, CA",2019-12-31,393150.69359426,77927.83667002991
"Modesto, CA",2019-12-31,331489.6830055792,64929.14242397521
"Santa Rosa, CA",2019-12-31,657386.0331032167,126608.23641621266
"Visalia, CA",2019-12-31,239395.9044602757,48405.19032399533
"Vallejo, CA",2019-12-31,456275.5175661914,90693.48445363414
"Santa Maria, CA",2019-12-31,600797.580324357,117074.32787179732
"Salinas, CA",2019-12-31,581739.9206290867,111543.3488374986
"San Luis Obispo, CA",2019-12-31,622151.5405564159,121133.7619208022
"Merced, CA",2019-12-31,289529.5434149048,56987.50605704263
"Santa Cruz, CA",2019-12-31,823866.284110896,155796.68286941334
"Chico, CA",2019-12-31,339465.5203308395,67776.33018663756
"Redding, CA",2019-12-31,279875.16900046763,56749.20833862747
"El Centro, CA",2019-12-31,252849.5423652441,51218.5559766511
"Yuba City, CA",2019-12-31,307807.68068624113,62322.931295899885
"Madera, CA",2019-12-31,280393.3333665484,56431.3448341452
"Hanford, CA",2019-12-31,238739.50087867863,48435.11402235001
"Napa, CA",2019-12-31,703367.0232390793,136447.1902692245
"Los Angeles, CA",2020-01-31,664692.0251394798,128825.16959689064
"San Francisco, CA",2020-01-31,932142.426016146,177359.66985996187
"Riverside, CA",2020-01-31,384428.5949956661,77469.35300148389
"San Diego, CA",2020-01-31,606229.4049940689,117400.1160778653
"Sacramento, CA",2020-01-31,434450.79016290576,85500.80245006764
"San Jose, CA",2020-01-31,1123571.792649648,211009.3955042188
"Fresno, CA",2020-01-31,276061.13167623343,55526.52765402228
"Bakersfield, CA",2020-01-31,234448.96377572065,48849.38331528854
"Oxnard, CA",2020-01-31,622619.8225661613,120269.822372096
"Stockton, CA",2020-01-31,394065.01998824027,77340.3520284509
"Modesto, CA",2020-01-31,331390.0053063228,64470.31599460632
"Santa Rosa, CA",2020-01-31,656703.6323351868,126198.66763510415
"Visalia, CA",2020-01-31,238996.51704293417,47973.7867324975
"Vallejo, CA",2020-01-31,457170.7027659153,90205.99793246407
"Santa Maria, CA",2020-01-31,603244.2878644393,116214.7184754353
"Salinas, CA",2020-01-31,583682.5965512401,110492.04532900192
"San Luis Obispo, CA",2020-01-31,623285.0096500106,120286.4890515379
"Merced, CA",2020-01-31,289892.51129289635,56629.87175846894
"Santa Cruz, CA",2020-01-31,824012.8708940435,155251.22877825634
"Chico, CA",2020-01-31,338162.6514466561,67048.27609642247
"Redding, CA",2020-01-31,280021.39486448065,56340.86591917333
"El Centro, CA",2020-01-31,250924.090630172,50804.15472267048
"Yuba City, CA",2020-01-31,308283.7233057429,61784.0827065928
"Madera, CA",2020-01-31,280706.2704590651,56101.137194107534
"Hanford, CA",2020-01-31,238821.64328823332,47889.609013682806
"Napa, CA",2020-01-31,701544.602738648,135310.64544591974
"Los Angeles, CA",2020-02-29,670452.5346984616,127245.44113275476
"San Francisco, CA",2020-02-29,939290.6073817178,175570.44583117077
"Riverside, CA",2020-02-29,386159.2789386724,76729.77792523148
"San Diego, CA",2020-02-29,611295.9629424219,116503.31330111128
"Sacramento, CA",2020-02-29,436653.01777149766,84779.88299817218
"San Jose, CA",2020-02-29,1149395.02876081,209727.965132454
"Fresno, CA",2020-02-29,276600.6118122508,55003.136374320566
"Bakersfield, CA",2020-02-29,235305.2934088054,48470.604382043086
"Oxnard, CA",2020-02-29,626250.3263218802,119169.95084737302
"Stockton, CA",2020-02-29,395850.7845321758,76601.39702697274
"Modesto, CA",2020-02-29,332353.3832881408,63860.53087753467
"Santa Rosa, CA",2020-02-29,661239.7934580845,124910.5274771933
"Visalia, CA",2020-02-29,238592.87424636,47432.5068243283
"Vallejo, CA",2020-02-29,459420.9299827542,89316.50278203226
"Santa Maria, CA",2020-02-29,608807.3540273025,115074.73722621825
"Salinas, CA",2020-02-29,589290.643000755,109539.10265086502
"San Luis Obispo, CA",2020-02-29,627475.7930255595,119074.17896395808
"Merced, CA",2020-02-29,290415.1231299033,56065.64028230956
"Santa Cruz, CA",2020-02-29,829682.7758987293,153766.323742243
"Chico, CA",2020-02-29,338331.9062807191,66164.03897191885
"Redding, CA",2020-02-29,280548.5810998511,55801.19718325715
"El Centro, CA",2020-02-29,250086.1111251987,50076.57057297204
"Yuba City, CA",2020-02-29,309387.5352691202,61272.93872120102
"Madera, CA",2020-02-29,281229.20815092855,55584.51983790224
"Hanford, CA",2020-02-29,239616.1491601136,47414.675630932674
"Napa, CA",2020-02-29,707316.2601300672,133742.8697497401
"Los Angeles, CA",2020-03-31,679215.0890087223,127228.297427833
"San Francisco, CA",2020-03-31,951959.663727557,176424.90186501673
"Riverside, CA",2020-03-31,389154.3171831948,76926.137624311
"San Diego, CA",2020-03-31,617964.8925366432,117215.55684140945
"Sacramento, CA",2020-03-31,440993.38572156936,85247.81094480967
"San Jose, CA",2020-03-31,1175880.8549862837,211407.7875665692
"Fresno, CA",2020-03-31,278542.6101088395,55210.14094904621
"Bakersfield, CA",2020-03-31,237242.5032072467,48736.67694220198
"Oxnard, CA",2020-03-31,633764.8845573098,119915.06294056708
"Stockton, CA",2020-03-31,399474.1532414748,76960.72508638159
"Modesto, CA",2020-03-31,335974.3900537616,64164.618973247234
"Santa Rosa, CA",2020-03-31,665514.9141905474,125424.08168122928
"Visalia, CA",2020-03-31,239973.04370257148,47465.55468493543
"Vallejo, CA",2020-03-31,463377.8521647595,89687.16179392932
"Santa Maria, CA",2020-03-31,615944.8583007813,115654.28137836474
"Salinas, CA",2020-03-31,594901.679627935,110164.84089930243
"San Luis Obispo, CA",2020-03-31,633217.1270101117,119436.01621230028
"Merced, CA",2020-03-31,292742.36075277044,56322.13680917413
"Santa Cruz, CA",2020-03-31,840035.701581301,154739.96519124453
"Chico, CA",2020-03-31,341297.45950884104,66274.90190702147
"Redding, CA",2020-03-31,283088.3535052589,56095.64906469199
"El Centro, CA",2020-03-31,251613.28257264823,49958.82936078126
"Yuba City, CA",2020-03-31,312428.42468045774,61631.12340233369
"Madera, CA",2020-03-31,282954.9639025245,55745.724141685765
"Hanford, CA",2020-03-31,241805.9342226816,47619.66609688203
"Napa, CA",2020-03-31,712677.9072855508,134270.854954752
"Los Angeles, CA",2020-04-30,683622.8175423279,125732.85428195284
"San Francisco, CA",2020-04-30,961634.757835086,174996.17091609855
"Riverside, CA",2020-04-30,391448.2182754729,76180.96581213144
"San Diego, CA",2020-04-30,624697.8326515515,116558.04388925056
"Sacramento, CA",2020-04-30,444833.4514960387,84634.80540630124
"San Jose, CA",2020-04-30,1185695.5737584804,209281.96413512845
"Fresno, CA",2020-04-30,280673.1736963143,54711.773911343
"Bakersfield, CA",2020-04-30,239166.95421750363,48414.00573544083
"Oxnard, CA",2020-04-30,636037.0345765997,118990.2891973743
"Stockton, CA",2020-04-30,403711.226065354,76435.43467122762
"Modesto, CA",2020-04-30,339242.3050364309,63699.80346070733
"Santa Rosa, CA",2020-04-30,668979.020766281,124279.8837615386
"Visalia, CA",2020-04-30,242070.7409195284,46954.63970397883
"Vallejo, CA",2020-04-30,467702.0948620934,88990.9208616443
"Santa Maria, CA",2020-04-30,622754.2597105942,114869.30829379328
"Salinas, CA",2020-04-30,601758.0108590322,109595.87485875344
"San Luis Obispo, CA",2020-04-30,636327.663327862,118174.01199479504
"Merced, CA",2020-04-30,294995.7616482,55855.30124149077
